FromCRS,ToCRS,TravelTime,TSys
BSH,TEO,67.70833333,PuT-Aux
CBH,TEO,33.03333333,PuT-Aux
CPK,TEO,83.52195122,PuT-Aux
CFO,TEO,101.3291667,PuT-Aux
CHN,TEO,8.783333333,PuT-Aux
CLW,TEO,97.32820513,PuT-Aux
CTK,TEO,44.08288288,PuT-Aux
CLJ,TEO,74.0520202,PuT-Aux
CPT,TEO,44.62222222,PuT-Aux
CYP,TEO,78.375,PuT-Aux
DMK,TEO,68.72083333,PuT-Aux
EAL,TEO,68.4025,PuT-Aux
EDR,TEO,12.92777778,PuT-Aux
EPH,TEO,54.49861111,PuT-Aux
ZFD,TEO,44.35231481,PuT-Aux
FPK,TEO,26.19722222,PuT-Aux
FOH,TEO,67.0115942,PuT-Aux
GFD,TEO,75.74285714,PuT-Aux
GNW,TEO,70.40343137,PuT-Aux
HKC,TEO,29.93333333,PuT-Aux
HRY,TEO,49.5,PuT-Aux
HRW,TEO,60.525,PuT-Aux
HOH,TEO,73.57692308,PuT-Aux
HTE,TEO,80.53414634,PuT-Aux
HDL,TEO,78.53414634,PuT-Aux
HHY,TEO,28.875,PuT-Aux
HPA,TEO,66.3115942,PuT-Aux
IMW,TEO,83.225,PuT-Aux
KPA,TEO,76.56515152,PuT-Aux
KTN,TEO,40.54166667,PuT-Aux
KBN,TEO,57.34047619,PuT-Aux
LEW,TEO,74.38699187,PuT-Aux
LHS,TEO,55.40462963,PuT-Aux
BFR,TEO,55.93571429,PuT-Aux
LBG,TEO,51.14166667,PuT-Aux
CST,TEO,54.07625,PuT-Aux
CHX,TEO,43.75810811,PuT-Aux
EUS,TEO,36.07685185,PuT-Aux
FST,TEO,71.09245283,PuT-Aux
LOF,TEO,31.26666667,PuT-Aux
LST,TEO,46.17923977,PuT-Aux
MYB,TEO,44.8,PuT-Aux
PAD,TEO,56.67147436,PuT-Aux
STP,TEO,40.3,PuT-Aux
VIC,TEO,40.13333333,PuT-Aux
WAT,TEO,45.22631579,PuT-Aux
WAE,TEO,65.13867925,PuT-Aux
MOG,TEO,45.2748062,PuT-Aux
NXG,TEO,60.12826087,PuT-Aux
NWD,TEO,74.696875,PuT-Aux
OLD,TEO,46.78205128,PuT-Aux
PMR,TEO,70.44462366,PuT-Aux
PNE,TEO,69.4,PuT-Aux
PUT,TEO,76.71818182,PuT-Aux
QRP,TEO,70.11927083,PuT-Aux
REC,TEO,26.9,PuT-Aux
RMD,TEO,85.65555556,PuT-Aux
RIC,TEO,84.75416667,PuT-Aux
RMF,TEO,71.45641026,PuT-Aux
SVS,TEO,21.36666667,PuT-Aux
SPB,TEO,60.23055556,PuT-Aux
SLV,TEO,15.01111111,PuT-Aux
SOH,TEO,54.99047619,PuT-Aux
SRU,TEO,83.08333333,PuT-Aux
SBU,TEO,9.9,PuT-Aux
SMH,TEO,23.15,PuT-Aux
SKW,TEO,25.63333333,PuT-Aux
SRA,TEO,44.26666667,PuT-Aux
SFA,TEO,47.67933333,PuT-Aux
SYD,TEO,69.62826087,PuT-Aux
TOM,TEO,27.27592593,PuT-Aux
TUR,TEO,6.65,PuT-Aux
UPM,TEO,83.38333333,PuT-Aux
VXH,TEO,42.41944444,PuT-Aux
WWR,TEO,76.97142857,PuT-Aux
WNP,TEO,55.19444444,PuT-Aux
WFJ,TEO,70.73333333,PuT-Aux
WMB,TEO,68.41923077,PuT-Aux
WBP,TEO,61.08602151,PuT-Aux
WCY,TEO,79.18846154,PuT-Aux
WEH,TEO,58.35514706,PuT-Aux
WHD,TEO,51.1826087,PuT-Aux
WHL,TEO,18.44444444,PuT-Aux
WIJ,TEO,64.51910569,PuT-Aux
WIM,TEO,67.52266667,PuT-Aux
WGR,TEO,57.56666667,PuT-Aux
WWA,TEO,69.95691824,PuT-Aux
AMR,TOM,75.35505051,PuT-Aux
ANY,TOM,58.90315315,PuT-Aux
BAL,TOM,39.19901961,PuT-Aux
BKG,TOM,27.79351852,PuT-Aux
BAK,TOM,38.65339506,PuT-Aux
BET,TOM,22.88835616,PuT-Aux
BRX,TOM,32.84563994,PuT-Aux
BCY,TOM,46.95,PuT-Aux
BCV,TOM,12.80675676,PuT-Aux
BSH,TOM,62.01342593,PuT-Aux
CBH,TOM,20.74864865,PuT-Aux
CPK,TOM,64.64166667,PuT-Aux
CFO,TOM,72.45204082,PuT-Aux
CHN,TOM,31.98157895,PuT-Aux
CLW,TOM,68.95204082,PuT-Aux
CTK,TOM,30.84027073,PuT-Aux
CLJ,TOM,42.67967742,PuT-Aux
CPT,TOM,18.20509259,PuT-Aux
CYP,TOM,60.69981273,PuT-Aux
DMK,TOM,46.89040404,PuT-Aux
EAL,TOM,46.11143984,PuT-Aux
EDR,TOM,19.03648649,PuT-Aux
EPH,TOM,34.51447106,PuT-Aux
ZFD,TOM,23.89475575,PuT-Aux
FPK,TOM,11.82700422,PuT-Aux
FOH,TOM,51.34211712,PuT-Aux
GFD,TOM,51.57887789,PuT-Aux
GNW,TOM,51.33527981,PuT-Aux
HKC,TOM,20.6536859,PuT-Aux
HRY,TOM,18.53513514,PuT-Aux
HRW,TOM,43.54305556,PuT-Aux
HOH,TOM,49.24554598,PuT-Aux
HTE,TOM,61.49411765,PuT-Aux
HDL,TOM,59.28574561,PuT-Aux
HHY,TOM,14.51511299,PuT-Aux
HPA,TOM,50.65,PuT-Aux
IMW,TOM,51.52027027,PuT-Aux
KPA,TOM,48.92634409,PuT-Aux
KTN,TOM,25.87619048,PuT-Aux
KBN,TOM,36.5875,PuT-Aux
LEW,TOM,54.06094633,PuT-Aux
LHS,TOM,35.92600402,PuT-Aux
BFR,TOM,35.04454705,PuT-Aux
LBG,TOM,31.00947867,PuT-Aux
CST,TOM,36.67612809,PuT-Aux
CHX,TOM,28.57461322,PuT-Aux
EUS,TOM,21.72619048,PuT-Aux
FST,TOM,45.53991228,PuT-Aux
LOF,TOM,18.98198198,PuT-Aux
KGX,TOM,20.29411765,PuT-Aux
LST,TOM,28.33167939,PuT-Aux
MYB,TOM,29.35734266,PuT-Aux
PAD,TOM,30.98495277,PuT-Aux
STP,TOM,23.42142857,PuT-Aux
VIC,TOM,25.78438819,PuT-Aux
WAT,TOM,30.70066007,PuT-Aux
WAE,TOM,44.63114478,PuT-Aux
MOG,TOM,27.16388889,PuT-Aux
NXG,TOM,44.22342342,PuT-Aux
NWD,TOM,55.34009434,PuT-Aux
OLD,TOM,24.82903646,PuT-Aux
PMR,TOM,48.45909091,PuT-Aux
PNE,TOM,52.56333333,PuT-Aux
PUT,TOM,50.39404762,PuT-Aux
QRP,TOM,46.98809524,PuT-Aux
REC,TOM,14.61531532,PuT-Aux
RMD,TOM,57.35498688,PuT-Aux
RIC,TOM,64.0606383,PuT-Aux
RMF,TOM,52.36403509,PuT-Aux
SVS,TOM,7.933333333,PuT-Aux
SPB,TOM,36.00267296,PuT-Aux
SLV,TOM,17.03648649,PuT-Aux
SOH,TOM,33.74861111,PuT-Aux
SRU,TOM,58.34642857,PuT-Aux
SBU,TOM,22.15185185,PuT-Aux
SMH,TOM,10.86531532,PuT-Aux
SKW,TOM,13.34864865,PuT-Aux
SRA,TOM,33.13766026,PuT-Aux
SFA,TOM,40.83913858,PuT-Aux
SYD,TOM,53.9722973,PuT-Aux
TEO,TOM,27.28518519,PuT-Aux
TUR,TOM,24.90185185,PuT-Aux
UPM,TOM,45.89444444,PuT-Aux
VXH,TOM,28.0674435,PuT-Aux
WWR,TOM,50.41372549,PuT-Aux
WNP,TOM,22.39074074,PuT-Aux
WFJ,TOM,51.92731481,PuT-Aux
WMB,TOM,51.19869281,PuT-Aux
WBP,TOM,38.18229167,PuT-Aux
WCY,TOM,64.70833333,PuT-Aux
WEH,TOM,44.65367412,PuT-Aux
WHD,TOM,36.14751244,PuT-Aux
WHL,TOM,16.46981982,PuT-Aux
WIJ,TOM,43.78447837,PuT-Aux
WIM,TOM,52.3360134,PuT-Aux
WGR,TOM,24.77685185,PuT-Aux
WWA,TOM,59.65281532,PuT-Aux
AMR,TUR,102.022807,PuT-Aux
ANY,TUR,72.94492754,PuT-Aux
BAL,TUR,60.35897436,PuT-Aux
BKG,TUR,59.01754386,PuT-Aux
BAK,TUR,53.66666667,PuT-Aux
BET,TUR,32.41666667,PuT-Aux
BRX,TUR,44.83703704,PuT-Aux
BCY,TUR,60.22826087,PuT-Aux
BCV,TUR,16.37777778,PuT-Aux
BSH,TUR,65.325,PuT-Aux
CBH,TUR,30.65,PuT-Aux
CPK,TUR,81.13861789,PuT-Aux
CFO,TUR,98.44487179,PuT-Aux
CHN,TUR,11.4,PuT-Aux
CLW,TUR,86.92777778,PuT-Aux
CTK,TUR,41.69954955,PuT-Aux
CLJ,TUR,71.66868687,PuT-Aux
CPT,TUR,42.23888889,PuT-Aux
CYP,TUR,75.83245614,PuT-Aux
DMK,TUR,66.3375,PuT-Aux
EAL,TUR,66.01916667,PuT-Aux
EDR,TUR,10.54444444,PuT-Aux
EPH,TUR,52.11527778,PuT-Aux
ZFD,TUR,41.96898148,PuT-Aux
FPK,TUR,23.81388889,PuT-Aux
FOH,TUR,64.62826087,PuT-Aux
GFD,TUR,73.35952381,PuT-Aux
GNW,TUR,67.95974843,PuT-Aux
HKC,TUR,27.55,PuT-Aux
HRY,TUR,39.61666667,PuT-Aux
HRW,TUR,58.14166667,PuT-Aux
HOH,TUR,71.19358974,PuT-Aux
HTE,TUR,78.15081301,PuT-Aux
HDL,TUR,76.15081301,PuT-Aux
HHY,TUR,26.49166667,PuT-Aux
HPA,TUR,63.92826087,PuT-Aux
IMW,TUR,82.73333333,PuT-Aux
KPA,TUR,74.18181818,PuT-Aux
KTN,TUR,38.15833333,PuT-Aux
KBN,TUR,54.95714286,PuT-Aux
LEW,TUR,71.80833333,PuT-Aux
LHS,TUR,53.0212963,PuT-Aux
BFR,TUR,53.55238095,PuT-Aux
LBG,TUR,48.75833333,PuT-Aux
CST,TUR,51.69291667,PuT-Aux
CHX,TUR,41.37477477,PuT-Aux
EUS,TUR,33.69351852,PuT-Aux
FST,TUR,70.78900709,PuT-Aux
LOF,TUR,28.88333333,PuT-Aux
LST,TUR,45.3748538,PuT-Aux
MYB,TUR,42.41666667,PuT-Aux
PAD,TUR,54.28814103,PuT-Aux
STP,TUR,37.91666667,PuT-Aux
VIC,TUR,37.75,PuT-Aux
WAT,TUR,42.84298246,PuT-Aux
WAE,TUR,62.75534591,PuT-Aux
MOG,TUR,42.89147287,PuT-Aux
NXG,TUR,57.74492754,PuT-Aux
NWD,TUR,72.31354167,PuT-Aux
OLD,TUR,44.39871795,PuT-Aux
PMR,TUR,68.41415094,PuT-Aux
PNE,TUR,67.01666667,PuT-Aux
PUT,TUR,74.33484848,PuT-Aux
QRP,TUR,69.1421875,PuT-Aux
REC,TUR,24.51666667,PuT-Aux
RMD,TUR,83.33645833,PuT-Aux
RIC,TUR,82.37083333,PuT-Aux
RMF,TUR,70.6,PuT-Aux
SVS,TUR,18.98333333,PuT-Aux
SPB,TUR,57.84722222,PuT-Aux
SLV,TUR,12.62777778,PuT-Aux
SOH,TUR,52.60714286,PuT-Aux
SRU,TUR,80.7,PuT-Aux
SBU,TUR,7.516666667,PuT-Aux
SMH,TUR,20.76666667,PuT-Aux
SKW,TUR,23.25,PuT-Aux
SRA,TUR,43.97635659,PuT-Aux
SFA,TUR,48.896,PuT-Aux
SYD,TUR,67.24492754,PuT-Aux
TEO,TUR,6.65,PuT-Aux
TOM,TUR,24.89259259,PuT-Aux
UPM,TUR,81,PuT-Aux
VXH,TUR,40.03611111,PuT-Aux
WWR,TUR,74.58809524,PuT-Aux
WNP,TUR,52.81111111,PuT-Aux
WFJ,TUR,68.35,PuT-Aux
WMB,TUR,66.03589744,PuT-Aux
WBP,TUR,57.02440476,PuT-Aux
WCY,TUR,76.80512821,PuT-Aux
WEH,TUR,57.36887255,PuT-Aux
WHD,TUR,48.79927536,PuT-Aux
WHL,TUR,16.06111111,PuT-Aux
WIJ,TUR,62.13577236,PuT-Aux
WIM,TUR,65.13933333,PuT-Aux
WGR,TUR,55.18333333,PuT-Aux
WWA,TUR,69.55471698,PuT-Aux
AMR,UPM,104.4025641,PuT-Aux
ANY,UPM,67.3953125,PuT-Aux
BAL,UPM,69.25848126,PuT-Aux
BKG,UPM,21.97295597,PuT-Aux
BAK,UPM,73.71969697,PuT-Aux
BET,UPM,53.75691057,PuT-Aux
BRX,UPM,68.070671,PuT-Aux
BCY,UPM,58.08297101,PuT-Aux
BCV,UPM,59.33680556,PuT-Aux
BSH,UPM,98.62380952,PuT-Aux
CBH,UPM,58.27,PuT-Aux
CPK,UPM,104,PuT-Aux
CFO,UPM,104.4952381,PuT-Aux
CHN,UPM,56.71666667,PuT-Aux
CLW,UPM,100.8869565,PuT-Aux
CTK,UPM,62.39855072,PuT-Aux
CLJ,UPM,72.76537753,PuT-Aux
CPT,UPM,59.625,PuT-Aux
CYP,UPM,68.65952381,PuT-Aux
DMK,UPM,58.26621622,PuT-Aux
EAL,UPM,83.86611722,PuT-Aux
EDR,UPM,65.71794872,PuT-Aux
EPH,UPM,56.7688172,PuT-Aux
ZFD,UPM,46.71138211,PuT-Aux
FPK,UPM,68.94017857,PuT-Aux
FOH,UPM,61.97346939,PuT-Aux
GFD,UPM,80.84817352,PuT-Aux
GNW,UPM,48.34756098,PuT-Aux
HKC,UPM,39.96780822,PuT-Aux
HRY,UPM,46.87878788,PuT-Aux
HRW,UPM,92.8460961,PuT-Aux
HOH,UPM,78.09371069,PuT-Aux
HTE,UPM,102.5,PuT-Aux
HDL,UPM,100.5,PuT-Aux
HHY,UPM,55.76593137,PuT-Aux
HPA,UPM,61.24115646,PuT-Aux
IMW,UPM,72.37777778,PuT-Aux
KPA,UPM,71.26319444,PuT-Aux
KTN,UPM,68.46118881,PuT-Aux
KBN,UPM,76.91666667,PuT-Aux
LEW,UPM,55.11685185,PuT-Aux
LHS,UPM,53.57214912,PuT-Aux
BFR,UPM,53.98607456,PuT-Aux
LBG,UPM,42.22380952,PuT-Aux
CST,UPM,50.08668831,PuT-Aux
CHX,UPM,59.43446602,PuT-Aux
EUS,UPM,65.45775578,PuT-Aux
FST,UPM,27.13170732,PuT-Aux
LOF,UPM,56.11666667,PuT-Aux
KGX,UPM,78.51321839,PuT-Aux
LST,UPM,42.41382114,PuT-Aux
MYB,UPM,66.3670913,PuT-Aux
PAD,UPM,58.46111111,PuT-Aux
STP,UPM,70.34468864,PuT-Aux
VIC,UPM,60.19177632,PuT-Aux
WAT,UPM,47.00863095,PuT-Aux
WAE,UPM,71.73791946,PuT-Aux
MOG,UPM,44.23902439,PuT-Aux
NXG,UPM,55.38224638,PuT-Aux
NWD,UPM,69.73573574,PuT-Aux
OLD,UPM,55.64095238,PuT-Aux
PMR,UPM,54.88558559,PuT-Aux
PNE,UPM,88.73148148,PuT-Aux
PUT,UPM,84.06632653,PuT-Aux
QRP,UPM,52.77555556,PuT-Aux
REC,UPM,56.5,PuT-Aux
RMD,UPM,90.81956522,PuT-Aux
RIC,UPM,96.00757576,PuT-Aux
RMF,UPM,15.1,PuT-Aux
SVS,UPM,58.29038462,PuT-Aux
SPB,UPM,65.30520833,PuT-Aux
SLV,UPM,63.71794872,PuT-Aux
SOH,UPM,75.98333333,PuT-Aux
SRU,UPM,87.61305556,PuT-Aux
SBU,UPM,69.16666667,PuT-Aux
SMH,UPM,52.75,PuT-Aux
SKW,UPM,55.23333333,PuT-Aux
SRA,UPM,29.35614035,PuT-Aux
SFA,UPM,33.60789474,PuT-Aux
SYD,UPM,64.33576052,PuT-Aux
TEO,UPM,74.3,PuT-Aux
TOM,UPM,46.62283951,PuT-Aux
TUR,UPM,71.91666667,PuT-Aux
VXH,UPM,63.4056962,PuT-Aux
WWR,UPM,64.12719298,PuT-Aux
WNP,UPM,30.98993711,PuT-Aux
WFJ,UPM,96.41746032,PuT-Aux
WMB,UPM,86.7026749,PuT-Aux
WBP,UPM,67.71206897,PuT-Aux
WCY,UPM,75.08333333,PuT-Aux
WEH,UPM,29.55120773,PuT-Aux
WHD,UPM,58.14035088,PuT-Aux
WHL,UPM,63.15128205,PuT-Aux
WIJ,UPM,80.76804511,PuT-Aux
WIM,UPM,82.74761905,PuT-Aux
WGR,UPM,27.85220126,PuT-Aux
WWA,UPM,39.53921569,PuT-Aux
AMR,VXH,71.17471264,PuT-Aux
ANY,VXH,54.8275463,PuT-Aux
BAL,VXH,14.60883978,PuT-Aux
BKG,VXH,46.71775362,PuT-Aux
BAK,VXH,20.78765432,PuT-Aux
BET,VXH,38.1912523,PuT-Aux
BRX,VXH,8.21494709,PuT-Aux
BCY,VXH,42.64270833,PuT-Aux
BCV,VXH,27.97342342,PuT-Aux
BSH,VXH,58.30509259,PuT-Aux
CBH,VXH,37.80390071,PuT-Aux
CPK,VXH,60.06697531,PuT-Aux
CFO,VXH,67.87508961,PuT-Aux
CHN,VXH,47.82575758,PuT-Aux
CLW,VXH,64.40344203,PuT-Aux
CTK,VXH,31.88224044,PuT-Aux
CLJ,VXH,24.48964646,PuT-Aux
CPT,VXH,39.41434109,PuT-Aux
CYP,VXH,43.84692557,PuT-Aux
DMK,VXH,28.12355072,PuT-Aux
EAL,VXH,36.5425,PuT-Aux
EDR,VXH,34.21666667,PuT-Aux
EPH,VXH,14.27592593,PuT-Aux
ZFD,VXH,23.3957847,PuT-Aux
FPK,VXH,20.85721997,PuT-Aux
FOH,VXH,48.07362869,PuT-Aux
GFD,VXH,41.37070707,PuT-Aux
GNW,VXH,42.8148532,PuT-Aux
HKC,VXH,30.37113821,PuT-Aux
HRY,VXH,39.84230769,PuT-Aux
HRW,VXH,43.02172619,PuT-Aux
HOH,VXH,42.93256705,PuT-Aux
HTE,VXH,57.25948012,PuT-Aux
HDL,VXH,55.34750779,PuT-Aux
HHY,VXH,19.78748327,PuT-Aux
HPA,VXH,46.34270833,PuT-Aux
IMW,VXH,25.00595238,PuT-Aux
KPA,VXH,23.71515152,PuT-Aux
KTN,VXH,22.37390966,PuT-Aux
KBN,VXH,31.85208333,PuT-Aux
LEW,VXH,41.25301479,PuT-Aux
LHS,VXH,27.26631206,PuT-Aux
BFR,VXH,18.53066971,PuT-Aux
LBG,VXH,18.49504274,PuT-Aux
CST,VXH,21.09856712,PuT-Aux
CHX,VXH,19.13830846,PuT-Aux
EUS,VXH,17.82083333,PuT-Aux
FST,VXH,43.68214286,PuT-Aux
LOF,VXH,37.51902174,PuT-Aux
KGX,VXH,29.98529412,PuT-Aux
LST,VXH,24.4204816,PuT-Aux
MYB,VXH,18.64367816,PuT-Aux
PAD,VXH,20.55537281,PuT-Aux
STP,VXH,31.171174,PuT-Aux
VIC,VXH,7.953666667,PuT-Aux
WAT,VXH,20.15917191,PuT-Aux
WAE,VXH,33.62815315,PuT-Aux
MOG,VXH,22.90786517,PuT-Aux
NXG,VXH,39.91631944,PuT-Aux
NWD,VXH,47.38680556,PuT-Aux
OLD,VXH,23.43737542,PuT-Aux
PMR,VXH,32.84029126,PuT-Aux
PNE,VXH,31.21388889,PuT-Aux
PUT,VXH,32.43505747,PuT-Aux
QRP,VXH,33.00182648,PuT-Aux
REC,VXH,33.55900901,PuT-Aux
RMD,VXH,38.56372549,PuT-Aux
RIC,VXH,59.41203704,PuT-Aux
RMF,VXH,52.63645833,PuT-Aux
SVS,VXH,25.00826613,PuT-Aux
SPB,VXH,25.95192901,PuT-Aux
SLV,VXH,32.21666667,PuT-Aux
SOH,VXH,31.50208333,PuT-Aux
SRU,VXH,48.07073171,PuT-Aux
SBU,VXH,37.22592593,PuT-Aux
SMH,VXH,29.80900901,PuT-Aux
SKW,VXH,32.29234234,PuT-Aux
SRA,VXH,33.02212726,PuT-Aux
SFA,VXH,37.55886525,PuT-Aux
SYD,VXH,50.32520576,PuT-Aux
TEO,VXH,42.35925926,PuT-Aux
TOM,VXH,27.91911765,PuT-Aux
TUR,VXH,39.97592593,PuT-Aux
UPM,VXH,62.32048832,PuT-Aux
WWR,VXH,22.43194444,PuT-Aux
WNP,VXH,43.61527778,PuT-Aux
WFJ,VXH,48.07072072,PuT-Aux
WMB,VXH,41.86578947,PuT-Aux
WBP,VXH,19.38305085,PuT-Aux
WCY,VXH,50.19886731,PuT-Aux
WEH,VXH,33.17416067,PuT-Aux
WHD,VXH,23.70753425,PuT-Aux
WHL,VXH,31.65,PuT-Aux
WIJ,VXH,35.43938172,PuT-Aux
WIM,VXH,35.37885802,PuT-Aux
WGR,VXH,46.00138889,PuT-Aux
WWA,VXH,48.76577181,PuT-Aux
AMR,WWR,98.34298246,PuT-Aux
ANY,WWR,53.85555556,PuT-Aux
BAL,WWR,24.47222222,PuT-Aux
BKG,WWR,54.56666667,PuT-Aux
BET,WWR,55.58687943,PuT-Aux
BRX,WWR,24.89375,PuT-Aux
BCY,WWR,34.25,PuT-Aux
BCV,WWR,62.11372549,PuT-Aux
BSH,WWR,75.13085106,PuT-Aux
CBH,WWR,60.34444444,PuT-Aux
CPK,WWR,71.86960784,PuT-Aux
CFO,WWR,94.96271478,PuT-Aux
CHN,WWR,75.19716981,PuT-Aux
CLW,WWR,91.46271478,PuT-Aux
CTK,WWR,33.98333333,PuT-Aux
CLJ,WWR,12.50555556,PuT-Aux
CPT,WWR,68.15909091,PuT-Aux
CYP,WWR,38.70416667,PuT-Aux
DMK,WWR,10.99722222,PuT-Aux
EAL,WWR,61.09783951,PuT-Aux
EDR,WWR,68.01666667,PuT-Aux
EPH,WWR,28.10990991,PuT-Aux
ZFD,WWR,45.35585586,PuT-Aux
FPK,WWR,42.32720588,PuT-Aux
FOH,WWR,38.65,PuT-Aux
GFD,WWR,60.54848485,PuT-Aux
GNW,WWR,57.1408046,PuT-Aux
HKC,WWR,59.96470588,PuT-Aux
HRY,WWR,67.60238095,PuT-Aux
HRW,WWR,55.66666667,PuT-Aux
HOH,WWR,64.46388889,PuT-Aux
HTE,WWR,67.62380952,PuT-Aux
HDL,WWR,65.62380952,PuT-Aux
HHY,WWR,37.96666667,PuT-Aux
HPA,WWR,37.95,PuT-Aux
IMW,WWR,21.6627451,PuT-Aux
KPA,WWR,26.9952381,PuT-Aux
KTN,WWR,48.00324074,PuT-Aux
KBN,WWR,50.7030303,PuT-Aux
LEW,WWR,34.69285714,PuT-Aux
LHS,WWR,42.96132075,PuT-Aux
BFR,WWR,45.03522337,PuT-Aux
LBG,WWR,33.57009132,PuT-Aux
CST,WWR,45.13134328,PuT-Aux
CHX,WWR,36.60287356,PuT-Aux
EUS,WWR,41.62318841,PuT-Aux
FST,WWR,53.82916667,PuT-Aux
LOF,WWR,61.33838951,PuT-Aux
KGX,WWR,59.05574713,PuT-Aux
LST,WWR,42.02930283,PuT-Aux
MYB,WWR,44.45833333,PuT-Aux
PAD,WWR,47.72391304,PuT-Aux
STP,WWR,42.41666667,PuT-Aux
VIC,WWR,40.97326007,PuT-Aux
WAT,WWR,39.7398374,PuT-Aux
WAE,WWR,46.51858974,PuT-Aux
MOG,WWR,41.48379953,PuT-Aux
NXG,WWR,31.28055556,PuT-Aux
NWD,WWR,44.09358974,PuT-Aux
OLD,WWR,38.17619048,PuT-Aux
PMR,WWR,13.65,PuT-Aux
PNE,WWR,50.22666667,PuT-Aux
PUT,WWR,21.29298246,PuT-Aux
QRP,WWR,18.67777778,PuT-Aux
REC,WWR,62.39964539,PuT-Aux
RMD,WWR,26.61944444,PuT-Aux
RIC,WWR,86.48919414,PuT-Aux
RMF,WWR,65.39418605,PuT-Aux
SVS,WWR,46.48091787,PuT-Aux
SPB,WWR,51.38921569,PuT-Aux
SLV,WWR,66.01666667,PuT-Aux
SOH,WWR,50.80952381,PuT-Aux
SRU,WWR,68.75737705,PuT-Aux
SBU,WWR,71.43333333,PuT-Aux
SMH,WWR,61.68527132,PuT-Aux
SKW,WWR,62.59782609,PuT-Aux
SRA,WWR,42.74459459,PuT-Aux
SFA,WWR,50.71992754,PuT-Aux
SYD,WWR,41.26666667,PuT-Aux
TEO,WWR,76.56666667,PuT-Aux
TOM,WWR,49.59880952,PuT-Aux
TUR,WWR,74.18333333,PuT-Aux
UPM,WWR,70.19666667,PuT-Aux
VXH,WWR,23.70277778,PuT-Aux
WNP,WWR,69.825,PuT-Aux
WFJ,WWR,65.22777778,PuT-Aux
WMB,WWR,47.1530303,PuT-Aux
WBP,WWR,24.0627451,PuT-Aux
WCY,WWR,51.08888889,PuT-Aux
WEH,WWR,39.78194444,PuT-Aux
WHD,WWR,49.19469697,PuT-Aux
WHL,WWR,65.49705882,PuT-Aux
WIJ,WWR,37.93333333,PuT-Aux
WIM,WWR,21.44166667,PuT-Aux
WGR,WWR,67.54047619,PuT-Aux
WWA,WWR,60.51578947,PuT-Aux
AMR,WNP,94.13218391,PuT-Aux
ANY,WNP,70.43861789,PuT-Aux
BAL,WNP,66.43333333,PuT-Aux
BKG,WNP,12.55,PuT-Aux
BAK,WNP,61.17340426,PuT-Aux
BET,WNP,45.975,PuT-Aux
BRX,WNP,48.70555556,PuT-Aux
BCY,WNP,50.12898551,PuT-Aux
BCV,WNP,36.28333333,PuT-Aux
BSH,WNP,76.55833333,PuT-Aux
CBH,WNP,45.16666667,PuT-Aux
CPK,WNP,78.5030303,PuT-Aux
CFO,WNP,91.359375,PuT-Aux
CHN,WNP,53.52333333,PuT-Aux
CLW,WNP,87.859375,PuT-Aux
CTK,WNP,49.83530572,PuT-Aux
CLJ,WNP,68.68645833,PuT-Aux
CPT,WNP,31.19122807,PuT-Aux
CYP,WNP,65.33157895,PuT-Aux
DMK,WNP,58.49358974,PuT-Aux
EAL,WNP,72.69664634,PuT-Aux
EDR,WNP,42.50555556,PuT-Aux
EPH,WNP,56.85416667,PuT-Aux
ZFD,WNP,44.1265625,PuT-Aux
FPK,WNP,27.73564815,PuT-Aux
FOH,WNP,54.55164319,PuT-Aux
GFD,WNP,74.54558824,PuT-Aux
GNW,WNP,51.28428571,PuT-Aux
HKC,WNP,45.15068627,PuT-Aux
HRY,WNP,23.3,PuT-Aux
HRW,WNP,64.97142857,PuT-Aux
HOH,WNP,68.3280236,PuT-Aux
HTE,WNP,75.575,PuT-Aux
HDL,WNP,73.575,PuT-Aux
HHY,WNP,30.41342593,PuT-Aux
HPA,WNP,53.86190476,PuT-Aux
IMW,WNP,73.65203252,PuT-Aux
KPA,WNP,68.13235294,PuT-Aux
KTN,WNP,44.9038961,PuT-Aux
KBN,WNP,61.13518519,PuT-Aux
LEW,WNP,57.85981735,PuT-Aux
LHS,WNP,46.34647887,PuT-Aux
BFR,WNP,46.47804878,PuT-Aux
LBG,WNP,41.36,PuT-Aux
CST,WNP,42.34358974,PuT-Aux
CHX,WNP,51.45423729,PuT-Aux
EUS,WNP,37.61064815,PuT-Aux
FST,WNP,29.48571429,PuT-Aux
LOF,WNP,43.4,PuT-Aux
LST,WNP,42.34016854,PuT-Aux
MYB,WNP,48.82435897,PuT-Aux
PAD,WNP,51.48573446,PuT-Aux
STP,WNP,44.246875,PuT-Aux
VIC,WNP,44.30034014,PuT-Aux
WAT,WNP,49.95105263,PuT-Aux
WAE,WNP,62.80909091,PuT-Aux
MOG,WNP,42.46185897,PuT-Aux
NXG,WNP,47.36791045,PuT-Aux
NWD,WNP,70.6,PuT-Aux
OLD,WNP,50.18621795,PuT-Aux
PMR,WNP,54.17424242,PuT-Aux
PNE,WNP,71.48448276,PuT-Aux
PUT,WNP,71.87,PuT-Aux
QRP,WNP,51.9469697,PuT-Aux
REC,WNP,39.29803922,PuT-Aux
RMD,WNP,70.90877193,PuT-Aux
RIC,WNP,82.84893617,PuT-Aux
RMF,WNP,40.68070175,PuT-Aux
SVS,WNP,23.81981982,PuT-Aux
SPB,WNP,58.87044025,PuT-Aux
SLV,WNP,40.50555556,PuT-Aux
