TIPLOC_x,LocationName_x,StartDate,Easting,Northing,TimingPointType,ZoneResponsible,STANOX,OffNetwork,Quality,index,TIPLOC_y,LocationName_y
BSTEDMS,Bury St Edmunds,1995-01-01,585300.0,265200.0,O,3,46301,False,4,15701,BSTEDMS,Bury St Edmunds
BSTEFHH,Bury St Edmunds FHH,1995-01-01,237898.0,654645.0,O,3,46306,False,2,10292,BSTEFHH,Bury St Edmunds FHH
BSTNGF,Bayston Hill G.F.,1995-01-01,349100.0,309000.0,O,5,64234,False,2,11783,BSTNGF,Bayston Hill G.F.
BSTNHQ,Bayston Hill Quarry,1995-01-01,349200.0,309000.0,O,5,64234,False,2,11787,BSTNHQ,Bayston Hill Quarry
BSTWDPJ,Bestwood Park Jn,1995-01-01,454600.0,347900.0,M,8,55111,False,2,13631,BSTWDPJ,Bestwood Park Jn
BTCHBUS,Betchworth (A25),1995-01-01,521000.0,151200.0,O,3,0,False,2,14584,BTCHBUS,Betchworth (A25)
BTCHUCE,Betchworth Up CE Siding,2004-12-12,654745.0,463245.0,O,3,87090,False,2,16030,BTCHUCE,Betchworth Up CE Siding
BTCHWTH,Betchworth,1995-01-01,521052.0,151317.0,O,3,87085,False,4,14585,BTCHWTH,Betchworth
BTGBJN,Brentingby Jn,1995-01-01,478000.0,318600.0,O,5,0,False,2,13984,BTGBJN,Brentingby Jn
BTHGATE,Bathgate,1995-01-01,297790.0,668324.0,M,9,4010,False,4,10998,BTHGATE,Bathgate
BTHLYJN,Barthomley Jn,1995-01-01,376258.0,355052.0,O,5,42414,False,2,12198,BTHLYJN,Barthomley Jn
BTHM502,Bathampton Sig. B502,2002-09-29,377900.0,166700.0,O,4,75356,False,1,12222,BTHM*,Bathampton *
BTHMPTJ,Bathampton Jn,1995-01-01,377900.0,166700.0,T,4,75356,False,2,12222,BTHM*,Bathampton *
BTHNLGR,Bethnal Green,1995-01-01,534715.0,182340.0,O,3,52739,False,4,15058,BTHNLGR,Bethnal Green
BTLRSLA,Butlers Lane,1995-01-01,411070.0,299420.0,O,5,65345,False,4,12793,BTLRSLA,Butlers Lane
BTLSBDG,Battlesbridge,1995-01-01,577665.0,194895.0,O,3,50309,False,4,15665,BTLSBDG,Battlesbridge
BTLYJN,Bentley Jn,1995-01-01,457100.0,404200.0,O,7,23027,False,2,13690,BTLYJN,Bentley Jn
BTLYSY,Bentley (S.Yorks),1995-01-01,456360.0,405590.0,O,7,23115,False,4,13666,BTLYSY,Bentley (S.Yorks)
BTRSBY,Battersby,1995-01-01,458900.0,507300.0,T,7,15511,False,4,13751,BTRSBY,Battersby
BTSDSJN,Brightside Jn,1995-01-01,438300.0,390500.0,O,7,25511,False,2,13245,BTSDSJN,Brightside Jn
BUCFAST,Buckfastleigh,1995-01-01,274300.0,66300.0,O,4,83709,True,2,10728,BUCFAST,Buckfastleigh
BUCKNHM,Buckenham,1995-01-01,635120.0,305650.0,O,3,48213,False,4,15940,BUCKNHM,Buckenham
BUGLE,Bugle,1995-01-01,201670.0,59335.0,O,4,85231,False,4,10086,BUGLE,Bugle
BUGLROC,Rocks Dries ECC Siding,1995-01-01,201700.0,59250.0,T,4,85230,False,2,10087,BUGLROC,Rocks Dries ECC Siding
BUILTHR,Builth Road,1995-01-01,302500.0,253300.0,O,5,79080,False,4,11040,BUILTHR,Builth Road
BULWELL,Bulwell (Notts),1995-01-01,454040.0,345010.0,O,8,55116,False,4,13617,BULWELL,Bulwell (Notts)
BURES,Bures,1995-01-01,590310.0,233920.0,O,3,50109,False,4,15735,BURES,Bures
BURGESH,Burgess Hill,1995-01-01,531625.0,118805.0,O,3,87971,False,4,14934,BURGESH,Burgess Hill
BURLYIW,Burley-in-Wharfedale,1995-01-01,416300.0,445805.0,O,7,17045,False,4,12869,BURLYIW,Burley-in-Wharfedale
BURNLYB,Burnley Barracks,1995-01-01,383095.0,432760.0,O,6,29043,False,4,12289,BURNLYB,Burnley Barracks
BURNLYC,Burnley Central,1995-01-01,383960.0,433050.0,O,6,29041,False,4,12305,BURNLYC,Burnley Central
BURNMR,Burnley Manchester Road,1995-01-01,383700.0,432100.0,O,6,29005,False,4,12300,BURNMR,Burnley Manchester Road
BURNTTL,Towneley Tunnel,2004-12-12,362341.0,312265.0,O,6,29006,False,2,12012,BURNTTL,Towneley Tunnel
BURSLDN,Bursledon,1995-01-01,448985.0,109585.0,O,3,86223,False,4,13467,BURSLDN,Bursledon
BURTBCJ,Birmingham Curve Jn,1996-01-05,423691.0,322000.0,M,8,57800,False,2,12965,BURTBCJ,Birmingham Curve Jn
BURTBJN,Branston Jn,1995-01-01,423300.0,322000.0,O,8,57721,False,2,12958,BURTBJN,Branston Jn
BURTNEY,Burton OT East Yard Loop,1995-01-01,425000.0,324300.0,O,8,57703,False,2,12988,BURTNEY,Burton OT East Yard Loop
BURTNLJ,Burton Leicester Jn,1995-01-01,423800.0,322700.0,M,8,57715,False,2,12966,BURTNLJ,Burton Leicester Jn
BURTNMH,Burton OT West Yard FT,2004-05-23,634573.0,536534.0,O,8,57704,False,2,15934,BURTNMH,Burton OT West Yard FT
BURTNOT,Burton-on-Trent,1995-01-01,424200.0,323200.0,M,8,57712,False,4,12970,BURTNOT,Burton-on-Trent
BURTNWY,Burton West Yard,1995-01-01,424900.0,342200.0,O,8,57706,False,2,12984,BURTNWY,Burton West Yard
BURTWJN,Burton Wetmore Jn,2004-05-23,643647.0,765764.0,O,8,57710,False,2,15977,BURTWJN,Burton Wetmore Jn
BURTWS,Wetmore Sdgs,1995-01-01,424200.0,323100.0,O,8,57711,False,2,12969,BURTWS,Wetmore Sdgs
BURY,Bury (Metrolink),1995-01-01,380000.0,410100.0,O,6,0,False,2,12250,BURY,Bury (Metrolink)
BURYELR,Bury (East Lancs Rlwy),1995-01-01,380045.0,410477.0,O,6,31020,False,2,12251,BURYELR,Bury (East Lancs Rlwy)
BUSBY,Busby,1995-01-01,258220.0,656430.0,O,9,7613,False,4,10502,BUSBY,Busby
BUSBYJ,Busby Jn,1995-01-01,255200.0,660800.0,T,9,7234,False,2,10435,BUSBYJ,Busby Jn
BUSHEY,Bushey,1995-01-01,511858.0,195322.0,O,5,72003,False,4,14373,BUSHEY,Bushey
BUSHYDC,Bushey DC,2001-05-19,511818.0,195340.0,M,5,72001,False,4,14372,BUSHYDC,Bushey DC
BUXTDMU,Buxton TMD,2001-09-30,406200.0,374100.0,O,6,34202,False,1,12710,BUXT*,Buxton *
BUXTNHS,Buxton H.S.,1995-01-01,406200.0,374100.0,O,6,34202,False,2,12710,BUXT*,Buxton *
BUXTNO1,Buxton S.B.,1995-01-01,406200.0,374000.0,O,6,34203,False,2,12709,BUXTNO1,Buxton S.B.
BUXTON,Buxton,1995-01-01,405910.0,373750.0,T,6,34201,False,4,12704,BUXTON,Buxton
BUXTURS,Buxton Up Relief Sdgs,1995-01-01,406200.0,374200.0,O,6,34199,False,2,12711,BUXTURS,Buxton Up Relief Sdgs
BXLYHTH,Bexleyheath,1995-01-01,548320.0,175995.0,O,3,88421,False,4,15393,BXLYHTH,Bexleyheath
BXTD,Buxted,1995-01-01,549688.0,123341.0,O,3,87768,False,4,15410,BXTD,Buxted
BYFLANH,Byfleet & New Haw,1995-01-01,505854.0,162285.0,O,3,86022,False,4,14281,BYFLANH,Byfleet & New Haw
BYFLETJ,Byfleet Jn,1995-01-01,506300.0,162600.0,T,3,86021,False,2,14288,BYFLETJ,Byfleet Jn
BYNEA,Bynea,1995-01-01,254960.0,199115.0,O,5,79054,False,4,10430,BYNEA,Bynea
BYREHJ,Byrehill Jn,1995-01-01,230100.0,642200.0,O,9,8398,False,2,10203,BYREHJ,Byrehill Jn
BYSTJN,Bury Street Jn,1995-01-01,534000.0,194700.0,O,3,51948,False,2,15025,BYSTJN,Bury Street Jn
CAARMNT,Carmont,1995-01-01,380100.0,782500.0,O,9,2115,False,2,12254,CAARMNT,Carmont
CADDER,Cadder Yard DRS,1997-01-06,258157.0,668448.0,O,9,6452,False,2,10500,CADDER,Cadder Yard DRS
CADOXTN,Cadoxton,1995-01-01,313240.0,168880.0,T,5,78719,False,4,11151,CADOXTN,Cadoxton
CAERGWL,Caergwrle,1995-01-01,330950.0,357240.0,O,6,41027,False,4,11434,CAERGWL,Caergwrle
CAEUPK,Caerau Park,2005-11-12,242424.0,768969.0,O,5,0,False,2,10322,CAEUPK,Caerau Park
CALACA,Calais Caffiers,2005-12-06,564768.0,46466.0,M,3,716,False,2,15575,CALACA,Calais Caffiers
CALSTCK,Calstock,1995-01-01,243428.0,68775.0,O,4,84209,False,4,10333,CALSTCK,Calstock
CALVERT,Calvert,1995-01-01,469000.0,224500.0,T,5,70331,False,2,13897,CALVERT,Calvert
CAMB147,Cambridge Sig CA147,1995-01-01,546200.0,258200.0,T,3,47225,False,1,15346,CAMB1*,Cambridge Sig CA1*
CAMB180,Cambridge Sig CA180,1995-01-01,546200.0,258200.0,O,3,47225,False,2,15346,CAMB1*,Cambridge Sig CA1*
CAMB708,Cambridge Signal 708,1995-01-01,546200.0,258100.0,O,3,47227,False,2,15345,CAMB708,Cambridge Signal 708
CAMBCGF,Cambridge Coalfields,1995-01-01,546200.0,257800.0,O,3,47233,False,2,15344,CAMBCGF,Cambridge Coalfields
CAMBDCS,Cambridge C.S.D.,1995-01-01,547029.0,257982.0,O,3,47215,False,2,15363,CAMBDCS,Cambridge C.S.D.
CAMBDGE,Cambridge,1995-01-01,546195.0,257245.0,O,3,47221,False,4,15340,CAMBD*,*
CAMBDHS,Cambridge L.H.S.,1995-01-01,547180.0,256618.0,O,3,47222,False,2,15367,CAMBDHS,Cambridge L.H.S.
CAMBDNJ,Mill Road Jn,1995-01-01,546195.0,257245.0,O,3,47221,False,3,15340,CAMBD*,*
CAMBDSJ,Cambridge South Jn,1995-01-01,546200.0,257500.0,O,3,47223,False,2,15343,CAMBDSJ,Cambridge South Jn
CAMBECD,Cambridge ECD (OHL),2004-12-12,347589.0,543565.0,O,3,47238,False,2,11760,CAMBECD,Cambridge ECD (OHL)
CAMBGTC,Cambridge Recp 1&2 DBC,1995-01-01,546200.0,257400.0,O,3,47230,False,2,15342,CAMBGTC,Cambridge Recp 1&2 DBC
CAMBNTH,Cambridge North,2016-11-12,547531.0,260670.0,O,3,47214,False,4,15373,CAMBNTH,Cambridge North
CAMBSTE,Cambridge ISU (S&TE),2004-12-12,534234.0,313412.0,O,3,47217,False,2,15039,CAMBSTE,Cambridge ISU (S&TE)
CAMBTMD,Cambridge T.&R.S.M.D.,1995-01-01,547632.0,258134.0,O,3,47215,False,2,15375,CAMBTMD,Cambridge T.&R.S.M.D.
CAMELON,Camelon,1995-01-01,286760.0,680730.0,O,9,5037,False,4,10879,CAMELON,Camelon
CAMHTH,Cambridge Heath,1995-01-01,534850.0,183240.0,O,3,52738,False,4,15070,CAMHTH,Cambridge Heath
CANLEY,Canley,1995-01-01,430880.0,278010.0,O,5,69207,False,4,13096,CANLEY,Canley
CANONST,London Cannon Street,1995-01-01,532620.0,180890.0,T,3,88403,False,4,14971,CANONST,London Cannon Street
CANRDJ,Canterbury Road Jn,2004-05-23,312342.0,68959.0,O,3,87607,False,2,11134,CANRDJ,Canterbury Road Jn
CANTISK,Cardiff Canton D.C.A.,1995-01-01,317200.0,176000.0,O,5,78512,False,2,11216,CANTISK,Cardiff Canton D.C.A.
CANTNCS,Canton C.S.D.,1995-01-01,317200.0,175200.0,O,5,78514,False,2,11215,CANTNCS,Canton C.S.D.
CANTONS,Canton Sidings,1995-01-01,317200.0,172225.0,O,5,78520,False,2,11213,CANTONS,Canton Sidings
CANTTMD,Canton T.&R.S.M.D.,1995-01-01,317200.0,172250.0,T,5,78520,False,2,11214,CANTTMD,Canton T.&R.S.M.D.
CANWHRF,Canary Wharf,2016-11-12,537594.0,180446.0,O,3,52208,False,4,15145,*,*
CAPELDR,Capeldrae,1995-01-01,328300.0,698750.0,O,9,3247,False,2,11351,CAPELDR,Capeldrae
CARBISB,Carbis Bay,1995-01-01,152930.0,38745.0,O,4,85713,False,4,10004,CARBISB,Carbis Bay
CARD410,Cardiff Sig. C410,1995-01-01,318838.0,176539.0,O,5,78451,False,3,11243,CARD*,Cardiff *
CARDCSS,Cardiff Docks Coastal Ship,1995-01-01,320500.0,174500.0,O,5,77093,False,2,11257,CARDCSS,Cardiff Docks Coastal Ship
CARDDOC,Cardiff Docks HCB Energy,2002-09-29,635465.0,356316.0,O,5,77098,False,2,15941,CARDDOC,Cardiff Docks HCB Energy
CARDFBR,Cardiff Bay,1995-01-01,319074.0,174883.0,T,5,78456,False,4,11247,CARDFBR,Cardiff Bay
CARDFHH,Cardiff Tidal Complex,2004-12-12,534745.0,623453.0,M,5,77105,False,2,15061,CARDFHH,Cardiff Tidal Complex
CARDFQS,Cardiff Queen Street,1995-01-01,318838.0,176539.0,T,5,78451,False,4,11243,CARD*,Cardiff *
CARDFTS,Cardiff Tidal T.C.,1995-01-01,320850.0,175950.0,O,5,77090,False,2,11262,CARDFTS,Cardiff Tidal T.C.
CARDRIV,Cardiff Riverside,1995-01-01,318300.0,175825.0,T,5,77304,False,2,11236,CARDRIV,Cardiff Riverside
CARDUGL,Cardiff Up Goods Loop,1995-01-01,318300.0,175850.0,O,5,77302,False,2,11237,CARDUGL,Cardiff Up Goods Loop
CARFIN,Carfin,1995-01-01,277490.0,658850.0,O,9,7432,False,4,10791,CARFIN,Carfin
CARK,Cark & Cartmel,1995-01-01,336520.0,476235.0,O,6,11331,False,4,11572,CARK,Cark & Cartmel
CARL404,Carlisle CE 404 Signal,1995-01-01,340200.0,555600.0,O,6,9180,False,2,11630,CARL404,Carlisle CE 404 Signal
CARL464,Carlisle CE 464 Signal,1999-05-30,330867.0,726678.0,O,6,9153,False,1,11429,CARL46*,Carlisle CE 46*
CARL465,Carlisle CE 465 Signal,1995-01-01,340200.0,555500.0,O,6,9153,False,2,11629,CARL465,Carlisle CE 465 Signal
CARL467,Carlisle CE 467 Signal,2001-09-30,330867.0,726678.0,O,6,9153,False,1,11429,CARL46*,Carlisle CE 46*
CARLBJN,Bog Jn,1995-01-01,340500.0,555000.0,O,6,9193,False,2,11639,CARLBJN,Bog Jn
CARLCJN,Caldew Jn,1995-01-01,340500.0,555100.0,O,6,9159,False,2,11640,CARLCJN,Caldew Jn
CARLCUR,Currock Jn,1995-01-01,339900.0,554400.0,O,6,9190,False,2,11620,CARLCUR,Currock Jn
CARLFD,London Road Freight Depot,2001-09-30,341039.0,555093.5,O,6,9171,False,1,11661,CARLFD,London Road Freight Depot
CARLILE,Carlisle,1995-01-01,340240.0,555500.0,T,6,9161,False,4,11631,CARL*,Carlisle*
CARLILY,Carlisle Network Yard,1995-01-01,340200.0,555300.0,O,6,9150,False,2,11627,CARLILY,Carlisle Network Yard
CARLLHS,Carlisle Stn L.H.S.,2001-09-30,340240.0,555500.0,O,6,9161,False,3,11631,CARL*,Carlisle*
CARLLR,Carlisle London Road,1995-01-01,340200.0,555400.0,O,6,9171,False,2,11628,CARLLR,Carlisle London Road
CARLLRJ,Carlisle London Road Jn,1995-01-01,341000.0,554900.0,O,6,9179,False,2,11659,CARLLRJ,Carlisle London Road Jn
CARLTMD,Upperby T.M.D.,2001-09-30,340900.0,554600.0,O,6,9195,False,1,11652,CARL*,*
CARLUBJ,Carlisle Upperby Bridge Jn,1995-01-01,341100.0,554300.0,O,6,9199,False,2,11668,CARLUBJ,Carlisle Upperby Bridge Jn
CARLUES,Carlisle Upperby C.E.Sdgs,1995-01-01,340400.0,555000.0,O,6,9197,False,2,11638,CARLUES,Carlisle Upperby C.E.Sdgs
CARLUJG,Upperby Jn. D.G.L.,2001-09-30,340900.0,554500.0,O,6,9194,False,1,11651,CARLU*,Upperby *
CARLUJN,Carlisle Upperby Jn,1995-01-01,340900.0,554700.0,O,6,9198,False,2,11653,CARLUJN,Carlisle Upperby Jn
CARLUMD,Carlisle Upperby TMD,1995-01-01,340900.0,554600.0,O,6,9195,False,2,11652,CARL*,*
CARLURS,Upperby R.S.,2001-09-30,340900.0,554600.0,O,6,9195,False,1,11652,CARL*,*
CARLUTG,Upperby Up Through G.L.,1995-01-01,340900.0,554500.0,O,6,9194,False,2,11651,CARLU*,Upperby *
CARLWRD,Carlisle Currock WRD,1995-01-01,339900.0,554500.0,O,6,9191,False,2,11621,CARLWRD,Carlisle Currock WRD
CARLYDR,Carlisle Network Yd (DRS),2004-12-12,453264.0,785875.0,O,6,9154,False,2,13583,CARLYDR,Carlisle Network Yd (DRS)
CARMYLE,Carmyle,1995-01-01,264930.0,662230.0,O,9,7294,False,4,10616,CARMYLE,Carmyle
CARPNRC,Carpenters Road Curve,1995-01-01,538026.0,184204.0,O,3,52211,False,2,15165,CARPNRC,Carpenters Road Curve
CARPSJN,Carpenters Road South Jn,1995-01-01,538159.0,184057.0,O,3,52222,False,2,15174,CARPSJN,Carpenters Road South Jn
CARPWJN,Carpenters Road West Jn,1995-01-01,538100.0,183957.0,O,3,0,False,2,15170,CARPWJN,Carpenters Road West Jn
CARRBDG,Carrbridge,1995-01-01,289878.0,822465.0,O,9,1138,False,4,10903,CARRBDG,Carrbridge
CARRCE,Carrbridge Siding ISU (CE),2004-12-12,165432.0,567812.0,O,9,1139,False,2,10014,CARRCE,Carrbridge Siding ISU (CE)
CARSWS,Caersws,1995-01-01,302890.0,291880.0,O,5,64312,False,4,11048,CARSWS,Caersws
CASTLFD,Castleford,1995-01-01,442680.0,425490.0,T,7,16912,False,4,13329,CASTLFD,Castleford
CATECHS,Caterham Sidings,1995-01-01,534120.0,155420.0,O,3,87706,False,3,15031,CATE*,Caterham*
CATERHM,Caterham,1995-01-01,534120.0,155420.0,T,3,87706,False,4,15031,CATE*,Caterham*
CATFBDG,Catford Bridge,1995-01-01,537365.0,173600.0,O,3,88311,False,4,15137,CATFBDG,Catford Bridge
CATFORD,Catford,1995-01-01,537260.0,173560.0,O,3,88469,False,4,15133,CATFORD,Catford
CATHAYS,Cathays,1995-01-01,318260.0,177320.0,T,5,78420,False,4,11235,CATHAYS,Cathays
CATTAL,Cattal,1995-01-01,444640.0,455925.0,O,7,16116,False,4,13372,CATTAL,Cattal
CAUSLND,Causeland,1995-01-01,224830.0,59110.0,O,4,84417,False,4,10167,CAUSLND,Causeland
CAVRSWL,Caverswall,1995-01-01,394200.0,342000.0,M,8,43502,False,2,12544,CAVRSWL,Caverswall
CAWBRNJ,Cawburn Jn,1995-01-01,309116.0,671150.0,O,9,4030,False,2,11096,CAWBRNJ,Cawburn Jn
CBARPAR,Castle Bar Park,1995-01-01,515850.0,181765.0,O,4,73272,False,4,14439,CBARPAR,Castle Bar Park
CBAY,Colwyn Bay,1995-01-01,285100.0,379100.0,O,6,40071,False,4,10862,CBAY,Colwyn Bay
CBGH,Crowborough,1995-01-01,553472.0,129725.0,T,3,87766,False,4,15459,CBGH,Crowborough
CBHMSDA,Cobham & Stoke d'Abernon,1995-01-01,512341.0,158897.0,O,3,87074,False,4,14381,CBHMSDA,Cobham & Stoke d'Abernon
CBOMJN,Castle Bromwich Jn,1995-01-01,415300.0,290800.0,M,5,66293,False,2,12858,CBOMJN,Castle Bromwich Jn
CBORNE,Camborne,1995-01-01,164830.0,39696.0,O,4,85622,False,4,10013,CBORNE,Camborne
CBRIJN,Cambria Jn,1995-01-01,532200.0,175800.0,O,3,87605,False,2,14959,CBRIJN,Cambria Jn
CBRK,Cranbrook,1999-01-01,299891.0,95461.0,M,3,83454,False,4,11021,CBRK,Cranbrook
CCARCE,Castle Cary (CE),2004-12-12,457754.0,753473.0,O,4,82302,False,2,13712,CCARCE,Castle Cary (CE)
CCARY,Castle Cary,1995-01-01,363490.0,133520.0,O,4,82301,False,4,12023,CCARY,Castle Cary
CCKN833,Cockenzie Sig EA833,2007-09-17,342538.0,612736.0,O,9,4807,False,2,11694,CCKN833,Cockenzie Sig EA833
CCKNYRD,Cockenzie Yard,2007-09-17,342836.0,374925.0,O,9,4808,False,2,11702,CCKNYRD,Cockenzie Yard
CCRT,Cathcart,1995-01-01,258460.0,660580.0,T,9,7238,False,4,10508,CCRT,Cathcart
CCRTEJN,Cathcart East Jn,1995-01-01,259000.0,660800.0,O,9,7580,False,2,10525,CCRTEJN,Cathcart East Jn
CCRTNJN,Cathcart North Jn,1995-01-01,258600.0,661100.0,O,9,7578,False,2,10513,CCRTNJN,Cathcart North Jn
CCRTWJN,Cathcart West Jn,1995-01-01,258400.0,660500.0,O,9,7579,False,2,10506,CCRTWJN,Cathcart West Jn
CDCOCGF,Caldicot L.C. ,1995-01-01,347400.0,187600.0,O,5,76078,False,3,11755,CDCO*,Caldicot*
CDCOT,Caldicot,1995-01-01,347400.0,187600.0,T,5,76078,False,4,11755,CDCO*,Caldicot*
CDDR,Cadder,1995-01-01,261500.0,670300.0,O,9,6449,False,2,10579,CDDR,Cadder
CDND,Cardenden,1995-01-01,321700.0,695000.0,T,9,3248,False,4,11286,CDND,Cardenden
CDNL,Cardonald,1995-01-01,253570.0,664630.0,O,9,7154,False,4,10414,CDNL,Cardonald
CDNL567,Cardonald Signal G567,2004-12-12,347634.0,325324.0,O,9,7155,False,2,11762,CDNL567,Cardonald Signal G567
CDNL576,Cardonald Jn Signal G576,1996-01-01,253115.0,664952.0,O,9,0,False,2,10409,CDNL576,Cardonald Jn Signal G576
CDNLJN,Cardonald Jn,1995-01-01,253000.0,664800.0,O,9,7153,False,2,10406,CDNLJN,Cardonald Jn
CDNLNJN,Cardonald North Jn,1995-01-01,253117.0,664952.0,O,9,7156,False,2,10410,CDNLNJN,Cardonald North Jn
CDNRPKJ,Codnor Park Jn,1995-01-01,444480.0,351389.0,M,8,56511,False,2,13370,CDNRPKJ,Codnor Park Jn
CDNRPSS,Codnor Park South Sdgs,1995-01-01,444200.0,350900.0,O,8,56512,False,2,13364,CDNRPSS,Codnor Park South Sdgs
CDNRT92,Codnor Park JnSig.Tt92,1995-01-01,444500.0,351000.0,O,8,56512,False,2,13371,CDNRT92,Codnor Park JnSig.Tt92
CDON,Castle Donington,2004-12-12,654745.0,342134.0,O,8,56625,False,2,16027,CDON,Castle Donington
CDONEDC,Castle Donington EMDC,2011-05-22,444728.0,328531.0,O,8,56626,False,2,13375,CDONEDC,Castle Donington EMDC
CDRS,Cardross,1995-01-01,234480.0,677330.0,O,9,6113,False,4,10257,CDRS,Cardross
CDWL718,Cadwell Sig K718,1995-01-01,520300.0,228800.0,O,8,53206,False,2,14563,CDWL718,Cadwell Sig K718
CEFNYBD,Cefn-y-Bedd,1995-01-01,331060.0,356230.0,O,6,41029,False,4,11441,CEFNYBD,Cefn-y-Bedd
CESTRTJ,Chesterton Jn,1995-01-01,547400.0,260300.0,O,3,47101,False,2,15372,CESTRTJ,Chesterton Jn
CFFT,Croftfoot,1995-01-01,260480.0,660580.0,O,9,7555,False,4,10553,CFFT,Croftfoot
CFLATTS,Crossflatts,1995-01-01,410300.0,440260.0,O,7,17014,False,4,12777,CFLATTS,Crossflatts
CFPK,Crofton Park,1995-01-01,536520.0,174740.0,O,3,88467,False,4,15120,CFPK,Crofton Park
CFTNRJN,Crofton Road Jn,1995-01-01,533400.0,176300.0,O,3,87604,False,2,14998,CFTNRJN,Crofton Road Jn
CHADHDD,Chafford Hundred,1995-01-01,558920.0,178770.0,O,3,51313,False,4,15504,CHADHDD,Chafford Hundred
CHALLOW,Challow,1995-01-01,437500.0,190800.0,O,4,74329,False,2,13235,CHALLOW,Challow
CHAPLTN,Chapelton,1995-01-01,258075.0,126080.0,O,4,83225,False,4,10495,CHAPLTN,Chapelton
CHARTHM,Chartham,1995-01-01,610683.0,155227.0,O,3,89445,False,4,15809,CHARTHM,Chartham
CHASNRD,Chassen Road,1995-01-01,375640.0,394440.0,O,6,33098,False,4,12193,CHASNRD,Chassen Road
CHATHAM,Chatham,1995-01-01,575547.0,167608.0,O,3,89007,False,4,15655,CHATHAM,Chatham
CHATMDY,Chatham Dockyard,1995-01-01,576200.0,170000.0,O,3,89015,False,2,15660,CHATMDY,Chatham Dockyard
CHBURY,Charlbury,1995-01-01,435230.0,219440.0,O,4,74454,False,4,13170,CHBURY,Charlbury
CHCHSTR,Chichester,1995-01-01,485890.0,104320.0,T,3,86424,False,4,14055,CHCHSTR,Chichester
CHDH,Cheadle Hulme,1995-01-01,387570.0,386580.0,T,6,32563,False,4,12399,CHDH,Cheadle Hulme
CHDLJN,Cheadle Jn,1995-01-01,387000.0,389900.0,O,6,32397,False,2,12385,CHDLJN,Cheadle Jn
CHDNGTN,Cheddington,1995-01-01,492232.0,218549.0,O,5,70319,False,4,14132,CHDNGTN,Cheddington
CHDWHLJ,Chadwell Heath Junction,1995-01-01,547650.0,187610.0,O,3,50405,False,3,15377,CHDW*,Chadwell Heath*
CHDWLHR,Chadwell Heath Recp,1995-01-01,547650.0,187610.0,O,3,50405,False,3,15377,CHDW*,Chadwell Heath*
CHDWLHT,Chadwell Heath,1995-01-01,547650.0,187610.0,O,3,50405,False,4,15377,CHDW*,Chadwell Heath*
CHEAM,Cheam,1995-01-01,524447.0,163336.0,O,3,87678,False,4,14680,CHEAM,Cheam
CHEF,Chapel-en-le-Frith,1995-01-01,405510.0,379480.0,O,6,32547,False,4,12699,CHEF,Chapel-en-le-Frith
CHELFD,Chelford,1995-01-01,381385.0,374850.0,O,6,32583,False,4,12271,CHELFD,Chelford
CHELFDL,Chelford Loop,1995-01-01,380410.0,374466.0,O,6,32584,False,2,12259,CHELFDL,Chelford Loop
CHEPEGF,Chepstow East G.F.,2003-05-18,353600.0,193700.0,O,5,76079,False,3,11889,CHEP*,Chepstow*
CHEPSTW,Chepstow,1995-01-01,353600.0,193700.0,T,5,76079,False,4,11889,CHEP*,Chepstow*
CHES139,Cheshunt Jn Sig L1395,1995-01-01,436785.0,345696.0,M,3,51939,False,2,13223,CHES139,Cheshunt Jn Sig L1395
CHESHNT,Cheshunt,1995-01-01,536647.0,202307.0,O,3,51815,False,4,15122,CHESHNT,Cheshunt
CHETNOL,Chetnole,1995-01-01,359778.0,107585.0,O,3,82315,False,4,11968,CHETNOL,Chetnole
CHFD,Chesterfield,1995-01-01,438800.0,371400.0,T,7,27263,False,4,13248,CHFD,Chesterfield
CHFDS13,Chesterfield Sub-Sig S13,2000-05-28,437218.0,515992.5,O,7,27272,False,1,13228,CHFDS13,Chesterfield Sub-Sig S13
CHFDS14,Chesterfield Sub-Sig S14,2002-09-29,435636.0,658785.0,O,7,27272,False,2,13186,CHFDS14,Chesterfield Sub-Sig S14
CHFIELD,Charfield,1995-01-01,374000.0,193000.0,O,5,68151,False,2,12174,CHFIELD,Charfield
CHFN,Church Fenton,1995-01-01,450940.0,436980.0,O,7,16495,False,4,13524,CHFN,Church Fenton
CHHL,Chathill,1995-01-01,418630.0,627040.0,O,7,12109,False,4,12901,CHHL,Chathill
CHINGFD,Chingford,1995-01-01,539200.0,194610.0,O,3,52731,False,4,15197,CHINGFD,Chingford
CHIPNHM,Chippenham,1995-01-01,392080.0,173730.0,T,4,75352,False,4,12497,CHIPNHM,Chippenham
CHIRK,Chirk,1995-01-01,328470.0,337830.0,O,5,41407,False,4,11355,CHIRK,Chirk
CHISWCK,Chiswick,1995-01-01,520380.0,177220.0,O,3,87148,False,4,14566,CHISWCK,Chiswick
CHLFNAL,Chalfont & Latimer,1995-01-01,499647.0,197573.0,O,5,70366,False,4,14195,CHLFNAL,Chalfont & Latimer
CHLKWEL,Chalkwell,1995-01-01,585303.0,185582.0,O,3,51011,False,4,15702,CHLKWEL,Chalkwell
CHLMBHC,Chelmsford Brick House Xov,1995-01-01,571699.0,207867.0,O,3,50218,False,2,15623,CHLMB*,Chelmsford B*
